Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
d37eec82-ee84-3d0c-bf00-4297116aa7b7,PCP32931,385 BROADWAY,CAMBRIDGE,MA,02139-1602,42.376043,-71.11868,617-492-7264,7232.959999999995,56
0a22575c-5b9c-3a5b-9b76-0b65fa6eb3de,PCP33003,555 WASHINGTON ST,WELLESLEY,MA,02482-5996,42.305932,-71.282917,781-431-73231,10074.479999999992,78
0cfee501-e8b2-366f-aaed-72911a8c9aae,PCP33028,10 MAIN ST,ANDOVER,MA,01810-3700,42.648044,-71.161751,978-247-6006,4003.959999999998,31
b1516ff8-952b-3f90-a485-e43e29cbf469,PCP33041,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,508-787-9713,9816.159999999993,76
40b3e60a-9978-34d1-885c-4e45e36c835b,PCP33064,116 APPLETON ST,CAMBRIDGE,MA,02138-3340,42.376043,-71.11868,617-413-2202,6587.159999999995,51
23ae9af5-8904-3b84-9ce1-61b0c59646c2,PCP33126,3193 CRANBERRY HWY,E WAREHAM,MA,02538-4707,41.793699,-70.638745,508-759-3843,4133.119999999998,32
27f37f20-5919-3d8e-b078-a54519775187,PCP33176,171 DWIGHT RD,LONGMEADOW,MA,01106-1700,42.047565000000006,-72.57113000000001,413-754-4200,5295.559999999997,41
865f3724-67b6-33c1-bd8a-e2e8a1b656e1,PCP33227,1 SALEM GRN,SALEM,MA,01970-3787,42.499248,-70.898204,978-744-8442,6974.639999999995,55
dc1e80f7-5509-3065-b8be-c8d4630beb18,PCP33232,29 COLLEGE ST,SOUTH HADLEY,MA,01075-6481,42.256208,-72.58103,413-533-3526,4520.599999999998,35
789eb815-c0ab-31ca-8b84-0ce00727ad97,ADAMS PHYSICAL THERAPY  LLC,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.62556,-73.119828,413-743-2600,4133.119999999998,32
0968a291-85e5-3f19-8385-a5ce40669193,PCP33424,787 PEARL ST,BROCKTON,MA,02301-4425,42.082543,-71.024638,508-583-5660,2583.2,20
3b08dd3a-8d88-35f4-a706-a363e4d84ee3,PCP33687,24 S PROSPECT ST,AMHERST,MA,01002-2293,42.363534,-72.50729100000001,413-772-9447,3099.8399999999992,24
b78de2f3-f0d7-3905-a692-7c3144d5b11b,PCP33757,68 JOSEPHINE AVE,SOMERVILLE,MA,02144-2207,42.390445,-71.101033,617-625-8797,11624.39999999999,90
3e45fcb2-030e-303a-958b-884a9b2288f3,PCP34083,1195 WASHINGTON ST,HOLLISTON,MA,01746-2259,42.195951,-71.45343000000001,508-429-1834,3616.4799999999987,28
123b881f-f089-3c1b-bcec-8b7037d0f377,PCP34180,70 WASHINGTON ST,SALEM,MA,01970-3575,42.499248,-70.898204,978-745-3130,8395.399999999994,65
85dea495-12c7-35fc-b7d9-f7cc2047ca83,PCP34428,747 MAIN ST,CONCORD,MA,01742-3330,42.462911,-71.364496,978-371-2098,3616.4799999999987,28
6ccb2ecf-9547-38e7-8c26-ca43a891df53,PCP34724,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,617-499-5047,904.1199999999999,8
f9d06fab-2e1b-33b4-a9ee-da7b0152185f,PCP34921,1 HOLLIS ST,WELLESLEY,MA,02482-4631,42.305932,-71.282917,781-237-2030,3616.4799999999987,28
d3a1a143-6c5c-38fb-bfb5-fb60d2fd1198,PCP34941,817 MERRIMACK ST,LOWELL,MA,01854-3548,42.63898,-71.321141,978-937-0500,3745.6399999999985,29
1ff3f88c-3e37-3a4d-9f9e-41c97cc2354a,PCP35028,2 S BRIDGE DR,AGAWAM,MA,01001-2015,42.064731,-72.653477,413-209-9576,7620.439999999994,59
0d6269d7-d51a-3bf5-ba28-ad4090e2a88f,ORTHOPEDIC TRAUMA P.C.,100 HIGHLAND ST,MILTON,MA,02186-3874,42.241557,-71.082432,617-696-2300,3358.159999999999,26
d3244678-aa8c-3f30-9252-3c7fe4b41a29,PCP35105,65 FOREST ST,MARSHFIELD,MA,02050-2845,42.115139,-70.71033100000001,781-834-7900,7749.599999999994,60
54c69f08-de68-349a-a16c-6a7a9b21b817,PCP35119,170 POND RD,WEST TISBURY,MA,02575,41.394406,-70.656447,508-696-9171,5166.399999999997,40
5f3a820c-2d15-32cf-85d7-b7dbf71cf3c9,DARTMOUTH DERMATOLOGY ASSOCIATES  PC,368 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1257,41.56651,-70.958229,508-998-1994,6845.479999999995,53
11dca0c5-67e2-3a4b-b818-7e534a4cd890,PCP35331,318 HARVARD ST,BROOKLINE,MA,02446-2912,42.323853,-71.142003,617-232-9200,3874.7999999999984,30
e2c63b97-bebc-31b1-ac8b-72ace3547669,BILLERICA CHIROPRACTIC OFFICE P.C.,25 BRIDGE ST,BILLERICA,MA,01821-1023,42.559673,-71.260947,978-667-1932,5941.359999999996,46
86827dbd-3582-3fdc-8eb9-13f6b428d228,PCP35415,48 MAPLE AVE,SHREWSBURY,MA,01545-2938,42.284766999999995,-71.714228,508-831-7710,5295.559999999997,41
a3f356c5-6b71-394c-a330-58e2865e9a16,PCP35430,8 WASHINGTON PL,BRAINTREE,MA,02184-3259,42.205416,-71.00216800000003,781-356-1416,5295.559999999997,41
2a72671f-f4c3-3260-9593-da40473f9afe,PCP35553,311 SERVICE RD,EAST SANDWICH,MA,02537-1370,41.734214,-70.430683,508-833-4000,14853.399999999987,116
066ef32e-eae6-34a5-8968-0de987db6a15,PCP35622,2110 DORCHESTER AVE,DORCHESTER,MA,02124-5628,42.33196,-71.020173,617-296-1828,3874.7999999999984,30
9454b65e-ed30-3725-9c26-e6062369d42e,PCP36062,140 WOOD RD,BRAINTREE,MA,02184-2508,42.205416,-71.00216800000003,781-348-1800,3745.6399999999985,29
00c328e9-878f-36c7-a100-fa843fdcde21,PCP36271,4 STRAWBERRY HILL RD,ACTON,MA,01720-5757,42.483953,-71.43849499999999,978-264-2953,4262.279999999998,33
1780b230-a153-3ac5-ae99-927c2865a90d,CALHOUN CHIROPRACTIC PC,451 ANDOVER ST,NORTH ANDOVER,MA,01845-5071,42.673909,-71.091334,978-681-4500,1033.28,8
6415ae13-d3bb-3539-99e8-71f0ce6f6372,PCP36568,184 PLEASANT VALLEY ST,METHUEN,MA,01844-5855,42.742751,-71.178588,978-685-0400,3228.999999999999,25
dc34b00a-ed8c-3c95-9286-8612fa377810,PCP36576,119 WHITING ST,HINGHAM,MA,02043-3824,42.224319,-70.880673,780-740-8831,7491.279999999994,58
b4ca51da-9574-3958-b45f-e8ca9f6be95e,BREAST IMAGING PHYSICIANS PC,165 WORCESTER ST,WELLESLEY HILLS,MA,02481-3615,42.30539,-71.28366899999997,617-553-5300,6328.839999999996,49
d89a8f94-0755-3988-a0d4-64bb37fd705c,PCP36966,5 STATE ST,SHELBURNE FLS,MA,01370-1036,42.609509,-72.74698000000002,413-625-8494,7491.279999999994,58
9b61eeb6-2970-3ff9-8bce-bdf1cb23781f,MIDDLESEX SURGICAL ASSOCIATES INC,955 MAIN ST,WINCHESTER,MA,01890-1992,42.452752000000004,-71.144319,781-729-2020,5037.239999999997,39
984fe9f6-06e9-3d7f-826d-c9ee0b3755d0,PCP36988,871 VARNUM AVE,LOWELL,MA,01854-1932,42.63898,-71.321141,978-459-4544,5683.039999999996,44
b3ef6dc7-275c-357b-ba14-c6dd5aca4a5f,PCP37060,145 OLD AMHERST RD,BELCHERTOWN,MA,01007-9745,42.27901,-72.400468,413-253-9777,12915.999999999989,100
c7b763e8-052d-3730-b00d-dec9a948c4cf,PCP37117,9 FOSTER ST,WAKEFIELD,MA,01880-2936,42.50436,-71.064061,781-850-5535,9041.199999999993,71
42b121dc-0634-3067-9e79-465562a2b74e,PCP37143,24 LANDMARK LN,ROCKPORT,MA,01966-1239,42.656952000000004,-70.60463,978-546-3838,2841.5199999999995,22
fd7e071a-f849-3bab-9e17-cba7ab618780,PCP37422,6 TALL PINES DR,YARMOUTH PORT,MA,02675-2517,41.706920000000004,-70.221117,508-857-8901,3874.7999999999984,30
cff1d721-67dc-312b-9050-a08d2adda58c,PCP37502,573 NORTHAMPTON ST,HOLYOKE,MA,01040-9515,42.211656,-72.642448,413-588-1513,5941.359999999996,46
8f6ffb59-2d8e-3a4a-8e2d-af17eb8a2e39,PCP37510,77 WARREN ST,BRIGHTON,MA,02135-3601,42.33196,-71.020173,617-789-2563,3228.999999999999,25
cd1de71e-98d1-3cba-8fd2-2b20331ff03f,PCP37542,589 DARTMOUTH ST,S DARTMOUTH,MA,02748-2516,41.661303,-70.937913,508-997-5636,7232.959999999995,56
4471b385-a75d-35a1-838a-30a0909de267,PCP37644,136 GARDNER ST,HAMILTON,MA,01936,42.626222999999996,-70.85723,978-969-3744,3874.7999999999984,30
f79dcff2-4144-315e-8552-e2a8de442c79,PCP37647,88 MAPLE ST,WALTHAM,MA,02453-4471,42.388921,-71.24226800000001,781-891-8388,8524.559999999994,66
e3ed789e-462f-3e75-9852-0aaad71aee63,PCP38234,340 MAPLE ST,MARLBOROUGH,MA,01752-3200,42.349616999999995,-71.547214,508-481-1133,4391.439999999998,34
64c375b1-f820-3403-b630-aa509639db47,PCP38277,495 WESTGATE DR,BROCKTON,MA,02301-1833,42.082543,-71.024638,508-583-2011,6070.519999999996,47
d66e6187-fdbe-3177-8c49-263188954452,PCP38816,1221 MAIN ST,WEYMOUTH,MA,02190-1563,42.206676,-70.94584499999998,781-331-7075,6716.319999999995,52
e1152059-6932-3ce8-a8e5-7d6fd5d86bd2,PCP38895,850 SPRINGFIELD ST,FEEDING HILLS,MA,01030-2152,42.064731,-72.653477,413-733-8277,4133.119999999998,32
8f8511a3-705e-341a-b7b8-b536f9fb376f,PCP39336,955 MAIN ST,WINCHESTER,MA,01890-4303,42.452752000000004,-71.144319,781-729-3008,3487.319999999999,27
7ac7519f-7a1f-3812-83e3-9fc1a6723e3b,J W PODIATRY PC,22 CHRISTY DR,BROCKTON,MA,02301-1839,42.082543,-71.024638,508-586-4444,4778.919999999997,37
d7951884-93b0-3a1c-b974-ae7f4f5efaa7,PCP39859,444 MONTGOMERY ST,CHICOPEE,MA,01020-1968,42.175668,-72.572257,413-598-7777,5295.559999999997,41
a0541bbb-46e8-3293-9d1d-08246756db63,PCP40373,402 A HIGHLAND AVE J,SOMERVILLE,MA,02144-2511,42.390445,-71.101033,617-284-6252,12270.19999999999,96
73bc2569-8714-377c-8dec-3e730849b33a,PCP40400,252 TREMONT ST,BOSTON,MA,02116-5603,42.338551,-71.018253,617-636-8871,6974.639999999995,54
0e4ec824-e905-3a95-80df-b602d69722ef,PCP40514,214 MAIN ST,MALDEN,MA,02148-6905,42.42938,-71.058706,781-388-9228,5295.559999999997,41
e7737f5a-b489-3e01-ad25-06eab6a062bf,PCP40590,75 HERRICK ST,BEVERLY,MA,01915-5900,42.556659,-70.84496,978-777-1546,2324.88,18
04e10389-4bee-3821-b460-5fa5e7a09755,PCP40715,4 HARTWELL ST,FALL RIVER,MA,02721-3019,41.725351,-71.094162,508-272-4129,5295.559999999997,41
dfb1ef71-cbff-3be9-94c8-0e0e0a70c284,EYE CENTER LLC,61 LINCOLN ST,FRAMINGHAM,MA,01702-8264,42.307905,-71.436196,508-620-0017,3745.6399999999985,29
7468f8ee-c2c8-3603-88ff-0bf297df0ab7,PCP41408,263 CONCORD AVE,CAMBRIDGE,MA,02138-1336,42.376043,-71.11868,617-645-7167,6070.519999999996,47
5f3b6a8a-99a4-3564-bc7f-186b79d040db,TOTAL HEALTH CARE  INC.,2 REEDSDALE RD,MILTON,MA,02186-3324,42.241557,-71.082432,617-698-0715,9041.199999999993,71
bd94a218-d655-3733-8680-a0fbd8d22423,GEORGE H. THEODORE  MD PC,175 CAMBRIDGE ST,BOSTON,MA,02114-2797,42.338551,-71.018253,617-724-7009,3874.7999999999984,30
188537ad-f726-37c2-bcb1-b91c39d40de3,PCP43350,167 DWIGHT RD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,413-567-5533,774.9599999999999,7
2269bc9e-cade-3aaa-a2e5-fbd322cd2ad0,PCP43736,983 BENNINGTON ST,EAST BOSTON,MA,02128-1134,42.375541,-70.970646,617-567-6666,12399.35999999999,96
026ac617-d544-3fa1-bdb8-7edfdf503b1a,LABYRINTH PSYCHOLOGICAL SERVICES  P.C.,800 MAIN ST,HOLDEN,MA,01520-1838,42.355801,-71.862574,508-797-7110,4649.7599999999975,36
0a1a403c-d7ca-3958-8a00-e3188b49c499,SURGICENTER ANESTHESIA ASSOCIATES  LLC,272 STANLEY ST,FALL RIVER,MA,02720-6009,41.725351,-71.094162,508-672-2290,3616.4799999999987,28
58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672,6 WESTRIDGE RD,HUDSON,MA,01749-2863,42.389071,-71.545864,978-568-0025,5295.559999999997,41
f022c152-0035-385a-bf96-307024125878,PCP44850,1309 BEACON ST,BROOKLINE,MA,02446-5252,42.323853,-71.142003,617-515-4059,8395.399999999994,65
80ea88c5-1c0c-32d9-9fc5-f53bac050baa,PCP45035,10 CENTRAL ST,W SPRINGFIELD,MA,01089-2742,42.125451,-72.649734,413-781-2910,5295.559999999997,41
956a4b09-d92b-3784-a3f2-0fb7fbd46605,PCP45363,254 ESSEX ST,SALEM,MA,01970-3411,42.499248,-70.898204,978-729-7807,5166.399999999997,40
89989fdd-e9a2-3174-bc1e-f362919b4711,PCP45983,34 COURT ST,PLYMOUTH,MA,02360-8721,41.897892,-70.62403,508-688-4982,6199.679999999996,48
cd488a71-266c-3967-9bfd-7fffc77b5dc7,PCP46475,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-499-7622,4649.7599999999975,36
223bac2e-df65-32f8-ab52-a8b064c00f15,PCP46659,519 AMERICAN LEGION HWY 8,WESTPORT,MA,02790-4100,41.579794,-71.081822,774-309-3555,7620.439999999994,59
e38ba52d-3f90-360b-9e80-30aca8b6d0c7,HAND SURGERY PC,2000 WASHINGTON ST,NEWTON,MA,02462-1648,42.331876,-71.208402,617-965-4263,11495.23999999999,89
c9c9bbf0-c1c0-30fe-94d3-a908a24ebb48,PCP46837,61 MAIN ST,BLACKSTONE,MA,01504-2215,42.039991,-71.53240600000001,508-752-4709,2324.88,18
f341b9d9-cd82-3510-b4f2-06d2f46d3455,COMPREHENSIVE PHYSICAL THERAPY  PC,23 WARE ST,WEST BROOKFIELD,MA,01585-3137,42.256691,-72.158169,508-867-0180,5166.399999999997,40
b8dc71b2-c5bb-3a22-845d-ec6053397e1a,PCP47622,161 EASTERN AVE,LYNN,MA,01902-1307,42.474862,-70.96218499999999,781-864-3054,2712.3599999999997,21
f9d47b3e-ff35-3557-b526-2130d704dc42,PCP47651,462 MAIN ST,AGAWAM,MA,01001-1833,42.064731,-72.653477,413-786-9704,4778.919999999997,37
57af70ba-946b-3109-89a8-82481c300705,COMPREHENSIVE PHYSICAL THERAPY  PC,1037 MAIN ST,LEICESTER,MA,01524-1313,42.238427,-71.91234,508-892-1335,3487.319999999999,27
afbcb709-9e27-302a-bfe7-b9d7e6872267,HEALTH INDEPENDENT PROVIDERS INC,170 COMMON ST,LAWRENCE,MA,01841,42.700272999999996,-71.161357,978-725-4800,3745.6399999999985,29
9f2ababd-de5b-30d5-9169-359ffb46abbd,CUMMINGS PHYSICAL THERAPY INC,6 BARTLETT RD,WINTHROP,MA,02152-2913,42.375541,-70.970646,617-846-0832,10978.599999999991,85
8979fc79-bab8-34ba-b7a5-016443c958c5,OLIVIER GROUP PC,92 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1262,41.56651,-70.958229,508-993-3000,3616.4799999999987,28
021aacec-1647-3431-8924-f29b1e89e0d7,PCP48377,101 SULLIVAN DR,FALL RIVER,MA,02721,41.725351,-71.094162,774-644-5629,8395.399999999994,66
a8e589f7-22e2-313d-b0ec-387e9b7029a1,NEEDHAM CHIROPRACTIC ASSOCIATES P.C.,1410 HIGHLAND AVE,NEEDHAM,MA,02492-2671,42.281593,-71.242414,781-449-5722,3358.159999999999,26
3e1d54a9-3df3-3f27-9f26-e75e87d1477f,JOSEF GENDLERMAN,360 MERRIMACK ST,LAWRENCE,MA,01843-1764,42.700272999999996,-71.161357,978-682-0973,7878.759999999994,61
a0e3f669-d53f-3554-a7d5-144f422a342b,PERFORMANCE PHYSICAL THERAPY INC,99 4TH ST,CHELSEA,MA,02150-2336,42.396824,-71.031348,617-889-2500,8912.039999999994,69
4b322499-4ab0-3811-b1a5-88d16de33995,BRIGGS CHIROPRACTIC OFFICE P C,320 CENTRAL ST,SAUGUS,MA,01906-2371,42.468432,-71.01394599999999,781-233-4122,4649.7599999999975,36
519d41a1-0b82-3e6b-b4fe-6c00b050c881,PCP49519,1200 CONVERSE ST,LONGMEADOW,MA,01106-1760,42.047565000000006,-72.57113000000001,413-567-0380,11366.07999999999,89
c78fd2bf-1131-389d-a75a-c5d3f7b1b8ef,JOHN F YEE  MD  PC,596 BROADWAY,EVERETT,MA,02149-3743,42.405938,-71.054649,617-387-3330,1937.4000000000005,15
660bd675-2dcc-3961-af16-42f141e4ea35,PCP50757,12 CLIFF ST,BEVERLY,MA,01915-4806,42.556659,-70.84496,978-828-6635,7620.439999999994,60
6a3e94e6-72c3-3cbc-b828-babcf6602165,MOUNTAIN VIEW FAMILY PRACTICE  PC,570 BALDWINVILLE RD,BALDWINVILLE,MA,01436-1351,42.604845000000005,-72.078823,978-939-2133,6328.839999999996,49
5452b599-7cb0-3ab2-a822-236231f3c93c,PCP51093,114 WALTHAM ST,LEXINGTON,MA,02421-5409,42.445221999999994,-71.23001500000001,978-436-1329,2712.3599999999997,21
ca517cf5-bb77-3213-96be-e45060fc9989,PCP51368,3 ESSEX GREEN DR,PEABODY,MA,01960-2927,42.534279,-70.969782,978-317-0612,6457.999999999995,51
b319d976-616a-3f5b-8ef9-8d47c51af146,PCP51700,50 MAIN ST,NORTH READING,MA,01864-2281,42.578222,-71.084398,800-593-2560,9170.359999999993,71
185b16ca-1444-3f3a-b98b-0efdff507fa9,PCP52068,20 AMHERST AVE,FALMOUTH,MA,02540-3704,41.594939000000004,-70.599243,617-269-5662,11236.919999999991,87
d04412db-f1c9-3336-bcc7-4244becae45c,NUTRITION FOR LIFE  INC.,10 MAIN ST,LAKEVILLE,MA,02347-1674,41.834412,-70.957166,508-923-1103,6199.679999999996,48
d8cd2410-bbcb-3665-98f9-6ea59a8690f4,CENTRAL MASSACHUSETTS PHYSICAL THERAPY AND WELLNESS LLC,354 W BOYLSTON ST,WEST BOYLSTON,MA,01583-2373,42.369417,-71.785036,508-852-3700,5295.559999999997,41
6fe4d379-d5cf-3106-b822-70f44ebc6745,PCP53151,38 SOUTHBRIDGE ST A,WORCESTER,MA,01608-2019,42.269478,-71.807783,508-791-9291,5295.559999999997,41
cb17710f-49d2-3153-8939-a3043324d616,PCP53423,18 MOORE ST,BELMONT,MA,02478-2525,42.395317,-71.180284,617-484-1500,7362.119999999994,58
1beddae8-fe29-300f-ae67-95c5c6a56ba9,PCP53806,100 COPELAND DR,MANSFIELD,MA,02048-1296,42.017302,-71.21641,508-954-2355,6328.839999999996,49
c25d89ff-e9d0-3326-9d50-3621c666b313,PCP53949,17 MAIN ST,HOPKINTON,MA,01748-3211,42.224096,-71.54048900000001,508-435-2225,8782.879999999994,69
9cbba625-cd1c-3b19-a562-1b1ddc91674b,ALL-ACCESS PHYSICAL THERAPY  INC.,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,978-860-3154,4391.439999999998,34
a764e7dc-bed0-3e4c-9778-9153ba975a4f,NEWMAN AND HAHN  M.D.  P.C.,100 CUMMINGS CTR,BEVERLY,MA,01915-6128,42.556659,-70.84496,978-232-1120,3487.319999999999,27
d355f55e-ae82-3d2d-b1d2-1ed49265d34b,PCP55051,333 UNION ST,NEW BEDFORD,MA,02740-3665,41.661303000000004,-70.937913,508-990-0777,11882.71999999999,93
9bb5b8cc-2294-3135-89c6-dd0337c82e95,BAYSTATE MEDICAL CENTER INC.,759 CHESTNUT ST,SPRINGFIELD,MA,01199-1001,42.115454,-72.539978,413-794-3376,3616.4799999999987,28
2b18f8c3-f3b4-38e7-ad4a-c97878f77dc3,PCP55545,81 WASHINGTON ST,SALEM,MA,01970-3514,42.499248,-70.898204,617-290-8215,10074.479999999992,78
6ab74476-d3dd-3f9c-b828-0819b5e368a9,LOUIS KUCHNIR  MD  PC,1 MAPLE ST,MILFORD,MA,01757-5614,42.158691999999995,-71.521419,508-478-2610,4003.959999999998,31
9731dcb8-3535-385e-9d1f-8b97261ef0b9,PCP56473,33 SUNSET AVE,AMHERST,MA,01002-2017,42.363534,-72.50729100000001,413-549-4544,4003.959999999998,31
75c15948-75b9-3477-90d4-921057a494a7,ATTLEBORO OPHTHALMOLOGICAL ASSOCIATES INC,174 PLEASANT ST,ATTLEBORO,MA,02703-2441,41.931653000000004,-71.294503,508-226-1809,3874.7999999999984,30
0900e0a0-828a-3dc9-980e-5c532084f3f9,PCP57192,108 RUSSELL ST,HADLEY,MA,01035-9595,42.356491,-72.568632,413-461-6197,11366.07999999999,88
c630e3ac-3fdf-32cb-9749-5dc53cbbf9c6,PCP57225,1127 SALEM ST,MALDEN,MA,02148-4699,42.42938,-71.058706,781-324-6192,4003.959999999998,31
0f54f783-268c-38f6-93ec-041325dd991a,PCP57252,10 LIBERTY ST,DANVERS,MA,01923-2577,42.574174,-70.95051600000001,978-762-5435,3228.999999999999,25
f93e59e2-c0e4-3118-a1c2-3234c6dde120,CHARIS CENTER SOUTH  INC.,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,508-947-1901,25315.359999999975,196
73288f92-dc03-37c3-9020-b1a8ba81da0a,PCP57396,130 HIGH ST,UPTON,MA,01568-1576,42.176526,-71.603588,508-529-3050,3616.4799999999987,28
eadeb4fd-c28c-3933-b6d1-fc0ae5d4af2e,PCP57734,166 COLLEGE HWY,SOUTHAMPTON,MA,01073-0431,42.226949,-72.74158800000001,413-527-9903,11624.39999999999,90
8989af98-9014-3c25-a184-5672880d4fdf,PCP57911,3640 MAIN ST,SPRINGFIELD,MA,01107-1139,42.115454,-72.539978,413-737-7300,7491.279999999994,58
e3ee28a3-6512-364f-bebf-c309d3a6be37,EYE HEALTH ASSOCIATES LLC,70 HUTTLESTON AVE,FAIRHAVEN,MA,02719-3140,41.633619,-70.871306,508-994-2020,13303.479999999989,103
b604fc8c-ed71-3c28-8358-0b0e4072a7b9,PCP58858,121 LINCOLN ST,WORCESTER,MA,01605-2429,42.269478,-71.807783,508-755-2056,904.1199999999999,8
8cb85283-8b7d-39fa-924e-61582cf6828f,PCP58940,5 WILKENS DR,PLAINVILLE,MA,02762-2257,42.012797,-71.336578,508-789-6340,4133.119999999998,32
a0ceb697-865b-34fc-b24e-fd22edc5884e,AUBURN PODIATRY LLP,336 THOMPSON RD,WEBSTER,MA,01570-1587,42.047075,-71.845805,508-943-0382,2712.3599999999997,21
57a4f22d-ee7b-30b0-9ac7-23ab9e72cab9,PCP59814,1 SPRINGFIELD ST,CHICOPEE,MA,01013-2672,42.175668,-72.572257,,7232.959999999995,57
bee99f4b-dbff-334b-ba02-f90f8e199aca,DERMATOLOGY OF CAPE COD  PC,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,508-563-2550,10720.279999999992,84
af697ac7-5112-3c05-9ea7-01e65d214259,PCP60041,23 WATER ST,HOLLISTON,MA,01746-2364,42.195951,-71.45343000000001,508-429-2128,11624.39999999999,90
ad68308c-f8ec-3e30-b1ee-b0d286047f64,PEABODY PODIATRY LLC,6 ESSEX CTR DR,PEABODY,MA,01960-2906,42.534279,-70.969782,978-531-9969,4003.959999999998,31
3819de45-a3b1-384f-8d96-395fbad93934,PCP60356,800 W CUMMINGS PARK,WOBURN,MA,01801-6355,42.488769,-71.154438,781-281-9385,3745.6399999999985,29
4786ed54-9ddb-3063-b578-370787aef828,PCP61278,52 NOON HILL AVE,NORFOLK,MA,02056-1161,42.116244,-71.329274,508-560-4007,4778.919999999997,37
5808257d-cb50-3621-8b17-b85c3456d34b,PCP61318,270 BENTON DR,EAST LONGMEADOW,MA,01028-3119,42.062378,-72.498111,413-575-6801,19890.63999999998,155
e9837152-b8d0-3116-b6d4-e4a4c9c795cf,PCP61343,25 MECHANIC ST,FOXBORO,MA,02035-2011,42.064024,-71.248401,508-543-4840,3358.159999999999,26
4e712157-4784-3bc4-9d9e-d7ddde72acaf,PCP61412,25 COLLEGE ST,SOUTH HADLEY,MA,01075-1154,42.256208,-72.58103,413-539-9731,2454.04,19
d803a2a5-9c27-38b7-b193-4fb0749819b8,PCP61582,14 NOTTINGHAM DR,NATICK,MA,01760-3340,42.284822,-71.348811,339-203-3153,5812.199999999996,45
841c16ad-a4dd-3d41-8227-d8202c5699fa,WESTPORT CHIROPRACTIC  INC,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,508-679-5500,8912.039999999994,69
9b88de2a-cae5-38d8-be61-020f2cf13f0e,BRAVMAN LANGSTON AND ASSOCIATES ORAL AND MAXILLOFACIAL SURGERY LLC,114 WATERHOUSE RD,BOURNE,MA,02532-3867,41.717459999999996,-70.591824,508-754-4459,6199.679999999996,49
381810b7-3f4a-3617-91d3-febf2f0f2fbd,PCP62457,36 WOBURN ST,READING,MA,01867-2973,42.535183,-71.105423,617-332-9887,11495.23999999999,90
9473c85d-4979-35a3-bf0f-58a99b1f8d23,YARMOUTH MEDICAL CENTER  LLC,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,508-760-2054,10591.119999999992,82
c6afc967-7e17-3838-aae5-8174cd80f63b,BROOKLINE VILLAGE OBGYN LLC,1 BROOKLINE PL,BROOKLINE,MA,02445-7296,42.323853,-71.142003,617-735-8800,4778.919999999997,37
ba0311a9-24af-37e6-a074-56d2c8bf7630,CENTRAL MASS DERMATOLOGY,222 MAIN ST,SOUTHBRIDGE,MA,01550-2593,42.059669,-72.03404,508-765-7711,3616.4799999999987,28
9712132c-71c8-3289-bef1-1cc69e3f3bc4,PSYCHOTHERAPY ASSOCIATES OF NORTH READING,58 CONCORD ST,NORTH READING,MA,01864-2602,42.578222,-71.084398,978-664-2566,4778.919999999997,37
21ed1061-d809-3fa9-a1bd-bd0b1a108a41,BAY STATE EXCELLENT VISION,600 MAIN ST,MALDEN,MA,02148-3919,42.42938,-71.058706,781-321-6463,3616.4799999999987,28
fdc50404-f4c8-3e14-848f-e111593be656,PCP64595,611 MAIN ST,WINCHESTER,MA,01890-1900,42.452752000000004,-71.144319,781-721-7311,2970.6799999999994,23
d0187e1f-95ab-37fb-8852-58389ad7f105,PCP64684,175 DERBY ST,HINGHAM,MA,02043-4007,42.224319,-70.880673,781-749-2050,3745.6399999999985,29
8ec3c125-a4ac-3872-9307-91817e2979e7,OPTOMEYES HEALTH PC,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,774-202-6888,6070.519999999996,47
f5c2ed46-d994-33c7-bc9e-c723b8ad24a0,PCP65005,1 ORR SQUARE C,REVERE,MA,02151-3200,42.421005,-70.99036,781-289-2144,2066.5600000000004,16
159c3f19-dc48-34d0-9e19-929a9959fcb5,PCP65131,751 FALL RIVER AVE,SEEKONK,MA,02771-5627,41.839797999999995,-71.31804699999999,508-336-0576,6587.159999999995,51
7053e077-5003-322c-97c3-009148ce27ce,CAPE COD SURGICAL ASSOCIATES  INC.,40 LEWIS BAY RD,HYANNIS,MA,02601-5210,41.647227,-70.249978,508-775-0800,6845.479999999995,54
